2018-09-17 18:07:06,484  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/serviceAnalyze/list],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.ServiceAnalyzeController.list()
2018-09-17 18:07:06,485  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/serviceAnalyze/selectAllData],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.ServiceAnalyzeController.selectAllData(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,485  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/serviceAnalyze/findServiceDetail],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.ServiceAnalyzeController.findServiceDetail(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,485  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/serviceAnalyze/serviceStatistics],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.ServiceAnalyzeController.serviceStatistics(javax.servlet.http.HttpServletRequest,java.util.Map<java.lang.String, java.lang.Object>,org.springframework.ui.ModelMap)
2018-09-17 18:07:06,488  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/ServiceTask/index],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.ServiceTaskController.list(org.springframework.ui.ModelMap)
2018-09-17 18:07:06,488  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/upload],methods=[POST]}" onto public java.util.Map cn.koboro.offlineservice.controller.ServiceTaskController.upload(org.springframework.web.multipart.MultipartFile)
2018-09-17 18:07:06,489  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/doctorSelectAll],methods=[GET]}" onto public java.util.Map cn.koboro.offlineservice.controller.ServiceTaskController.doctorSelectAll()
2018-09-17 18:07:06,489  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/updatePageServiceTask],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.ServiceTaskController.updatePage(java.lang.String,org.springframework.ui.ModelMap)
2018-09-17 18:07:06,490  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/updServiceTaskController],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.ServiceTaskController.updServiceTaskController(java.lang.String[],java.lang.Integer[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.Integer[],java.lang.Integer[],java.lang.Integer[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.util.Map<java.lang.String, java.lang.String>) throws java.text.ParseException
2018-09-17 18:07:06,492  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/selectHealthThemeTemplate],methods=[GET]}" onto public java.util.Map cn.koboro.offlineservice.controller.ServiceTaskController.healthThemeTemplateSelectAll()
2018-09-17 18:07:06,492  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/servicesAvailableSelectAll],methods=[GET]}" onto public java.util.Map cn.koboro.offlineservice.controller.ServiceTaskController.servicesAvailableSelectAll()
2018-09-17 18:07:06,493  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/deleteServiceTaskById],methods=[POST]}" onto public java.lang.String cn.koboro.offlineservice.controller.ServiceTaskController.deleteServiceTaskById(java.lang.String)
2018-09-17 18:07:06,498  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/addServiceTaskController],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.ServiceTaskController.addServiceTaskController(java.lang.String[],java.lang.Integer[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.Integer[],java.lang.Integer[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.lang.String[],java.util.Map<java.lang.String, java.lang.String>) throws java.text.ParseException
2018-09-17 18:07:06,499  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/servicesGroupSelectAll],methods=[GET]}" onto public java.util.Map cn.koboro.offlineservice.controller.ServiceTaskController.servicesGroupSelectAll()
2018-09-17 18:07:06,506  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/detail],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.TodayServiceCustomersController.detail(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,cn.koboro.offlineservice.pojo.entity.TodayServiceCustomers)
2018-09-17 18:07:06,506  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/selectAll],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.TodayServiceCustomersController.selectAll(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,507  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/saveServiceItem],methods=[POST]}" onto public boolean cn.koboro.offlineservice.controller.TodayServiceCustomersController.saveServiceItem(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,509  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/abortMission],methods=[POST]}" onto public boolean cn.koboro.offlineservice.controller.TodayServiceCustomersController.abortMission(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,512  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/printItems],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.TodayServiceCustomersController.printItems(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,514  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/selectItem],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.TodayServiceCustomersController.selectItem(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,515  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/findDoctors],methods=[GET]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> cn.koboro.offlineservice.controller.TodayServiceCustomersController.findDoctors()
2018-09-17 18:07:06,516  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/findOtherItem],methods=[GET]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> cn.koboro.offlineservice.controller.TodayServiceCustomersController.findOtherItem(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,516  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/findServiceCustomer],methods=[GET]}" onto public cn.koboro.offlineservice.pojo.vo.ResultVO cn.koboro.offlineservice.controller.TodayServiceCustomersController.findServiceCustomer(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,517  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/findServiceRecordData],methods=[GET]}" onto public java.util.List<java.util.Map<java.lang.String, java.lang.Object>> cn.koboro.offlineservice.controller.TodayServiceCustomersController.findServiceRecordData(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,518  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/selectDetailsList],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.TodayServiceCustomersController.selectDetailsList(org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
2018-09-17 18:07:06,519  INFO [main] o.s.w.s.m.m.a.RequestMappingHandlerMapping:register:543 - Mapped "{[/todayServiceCustomers/findServiceRecord],methods=[GET]}" onto public java.lang.String cn.koboro.offlineservice.controller.TodayServiceCustomersController.findServiceRecord(javax.servlet.http.HttpServletRequest,org.springframework.ui.ModelMap,java.util.Map<java.lang.String, java.lang.Object>)
